DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;NC2R_CE1_P1;NH_CGPRCFH_P1;NH_CGPRCFH_P1S1;NH_CGPRCFH_P1S2;NH_CGPRCFH_P2;NH_CGPRCFH_P3;NH_CGPRCFH_P4;NH_CGPRCFH_P5;NH_CGPRCFH_P6;NH_CGPRCFH_P7;NH_CGPRCFH_P8;FEX_C
143836;3;3;1;2; ; ; ; ; ; ; ; ; ; ;1078,37357793069
143837;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1130,15243100743
143838;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1372,68272202523
143838;3;3;1;2; ; ; ; ; ; ; ; ; ; ;1372,68272202523
143838;4;4;1;2; ; ; ; ; ; ; ; ; ; ;1372,68272202523
143838;5;5;1;2; ; ; ; ; ; ; ; ; ; ;1372,68272202523
143844;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1575,69242045614
143844;3;3;1;2; ; ; ; ; ; ; ; ; ; ;1575,69242045614
143850;2;1;1;2; ; ; ; ; ; ; ; ; ; ;754,27524135324
143850;3;3;1;2; ; ; ; ; ; ; ; ; ; ;754,27524135324
148172;2;1;1;2; ; ; ; ; ; ; ; ; ; ;268,143768464391
148173;1;3;1;1;ARROZ POLLO ENSALADA JUGO;11110102;2;1;1;19;5000;2;2;2;488,267558383505
148173;2;3;2;1;JUGOS;11110301;4;5;1;19;6500;2;2;2;488,267558383505
148173;3;3;3;1;MECATOS;11110411;4;3;1;19;3600;2;2;2;488,267558383505
148173;4;4;1;1;JUGO ARROZ ENSALADA CARNE;11110102;2;1;1;19;5000;2;2;2;488,267558383505
148173;5;4;2;1;GASEOSA PAPAS;11110414;4;3;1;19;7500;2;2;2;488,267558383505
148173;6;5;1;1;JUGO GALLETAS;11110414;4;5;1;19;5000;1;2;2;488,267558383505
148173;8;1;1;2; ; ; ; ; ; ; ; ; ; ;488,267558383505
148174;2;2;1;2; ; ; ; ; ; ; ; ; ; ;281,8141341471
148178;2;2;1;2; ; ; ; ; ; ; ; ; ; ;259,698884781427
148178;3;3;1;2; ; ; ; ; ; ; ; ; ; ;259,698884781427
148179;2;2;1;2; ; ; ; ; ; ; ; ; ; ;444,837447472543
148179;3;3;1;2; ; ; ; ; ; ; ; ; ; ;444,837447472543
148180;2;1;1;2; ; ; ; ; ; ; ; ; ; ;333,689128741026
148180;3;3;1;2; ; ; ; ; ; ; ; ; ; ;333,689128741026
148181;2;1;1;2; ; ; ; ; ; ; ; ; ; ;327,910987333575
148181;3;3;1;2; ; ; ; ; ; ; ; ; ; ;327,910987333575
148182;2;2;1;2; ; ; ; ; ; ; ; ; ; ;284,836450451323
148182;3;3;1;2; ; ; ; ; ; ; ; ; ; ;284,836450451323
148182;4;4;1;2; ; ; ; ; ; ; ; ; ; ;284,836450451323
148307;2;1;1;2; ; ; ; ; ; ; ; ; ; ;808,960695315953
148307;3;3;1;2; ; ; ; ; ; ; ; ; ; ;808,960695315953
148307;4;4;1;2; ; ; ; ; ; ; ; ; ; ;808,960695315953
148308;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1205,29248179276
148309;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1499,48331242122
148310;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1571,90953638208
148311;1;2;1;1;SOPA DE VERDURAS PASTAS LENTEJAS SECO TAJADAS DE MADURO CARNE DE CERDO RES POLLO PESCADO CON JUGO DE TOMATE DE ARBOL MARACUYA MORA LULO;11110102;2;5;3;16;25000;9;2;2;1411,51521500002
148312;1;4;1;1;SOPA VERDURAS PASTAS LENTEJAS TAJADAS MADURO CARNE RES POLLO CERDO PESCADO CON JUGO TOMATE DE ARBOL MARACUYA GUANABANA LULO MORA;11110102;2;5;3;19;25000;9;2;2;1241,70465160409
148312;3;1;1;2; ; ; ; ; ; ; ; ; ; ;1241,70465160409
148312;4;3;1;2; ; ; ; ; ; ; ; ; ; ;1241,70465160409
148313;2;1;1;2; ; ; ; ; ; ; ; ; ; ;1295,15862749755
148313;3;3;1;2; ; ; ; ; ; ; ; ; ; ;1295,15862749755
148583;1;1;2;1;TINTOS PALETAS;11110401;4;1;1;13;4000;2;2;2;482,120945579158
148585;2;2;1;2; ; ; ; ; ; ; ; ; ; ;282,657591195881
148585;3;3;1;2; ; ; ; ; ; ; ; ; ; ;282,657591195881
148585;4;5;1;2; ; ; ; ; ; ; ; ; ; ;282,657591195881
148585;5;6;1;2; ; ; ; ; ; ; ; ; ; ;282,657591195881
148586;2;2;1;2; ; ; ; ; ; ; ; ; ; ;390,810170483967
148587;2;1;1;2; ; ; ; ; ; ; ; ; ; ;373,501048420271
148588;1;1;1;1;ARROZCARNEENSALDA;11110102;2;1;1;18;5000;2;2;2;399,234489017662
148588;3;3;1;2; ; ; ; ; ; ; ; ; ; ;399,234489017662
148588;4;4;1;2; ; ; ; ; ; ; ; ; ; ;399,234489017662
148590;2;2;1;2; ; ; ; ; ; ; ; ; ; ;344,051250179991
148590;3;3;1;2; ; ; ; ; ; ; ; ; ; ;344,051250179991
148590;4;4;1;2; ; ; ; ; ; ; ; ; ; ;344,051250179991
148591;2;1;1;2; ; ; ; ; ; ; ; ; ; ;308,818054272124
148591;3;3;1;2; ; ; ; ; ; ; ; ; ; ;308,818054272124
148591;4;4;1;2; ; ; ; ; ; ; ; ; ; ;308,818054272124
148591;5;6;1;2; ; ; ; ; ; ; ; ; ; ;308,818054272124
148591;6;7;1;2; ; ; ; ; ; ; ; ; ; ;308,818054272124
148751;1;2;2;1;ARROZ CON HUEVOS REVUELTOS;11110409;2;1;1;18;4000;9;2;2;548,559072298295
148751;3;3;1;2; ; ; ; ; ; ; ; ; ; ;548,559072298295
148752;2;1;1;2; ; ; ; ; ; ; ; ; ; ;670,482158873047
148752;3;3;1;2; ; ; ; ; ; ; ; ; ; ;670,482158873047
148753;1;2;1;1;ARROZ CON PAPA Y ATUN;11110102;2;1;3;13;4000;9;1;2;270,412697148375
148755;1;2;1;1;ARROZ POLLO FRIJOL JUGO;11110102;2;1;1;18;6000;3;2;2;490,793646202772
148757;1;2;3;1;TAMAL GASEOSA;11110101;1;1;1;10;6000;4;2;2;270,412697148375
148757;2;3;1;1;PAPA RELLENAS LIMONADA;11110405;4;1;1;13;1500;4;2;2;270,412697148375
148758;1;2;1;1;ARROZ POLLO LENTEJAS;11110102;2;1;3;19;5000;2;2;2;615,491612925941
148758;2;2;2;1;SOPA DE VERDURAS;11110103;3;1;3; ;2000; ;2;2;615,491612925941
148758;3;3;1;1;GASEOSA;11110301;4;2;1;7;1200;3;2;2;615,491612925941
148758;4;3;2;1;PAPAS FRITAS;11110405;4;1;1;13;1000;4;2;2;615,491612925941
148758;5;3;3;1;RASPADOS GRANIZADOS;11110301;4;2;1;13;1000;2;2;2;615,491612925941
148759;1;1;2;1;ARROZ POLLO FRIJOL SOPA DE VERDURAS;11110102;2;1;1;18;6000;4;2;2;418,90552358064
148759;2;3;1;1;GASEOSA HELADOS;11110401;4;2;1;16;2000;3;2;2;418,90552358064
148759;3;3;2;1;PAPAS CRISPETAS;11110411;4;3;1;16;1800;3;2;2;418,90552358064
148759;4;4;1;1;EMPANADAS;11110414;4;1;1;24;500;3;2;2;418,90552358064
148759;5;4;2;1;GASEOSA;11110301;4;1;1;7;600;3;2;2;418,90552358064
148760;1;2;1;1;YOGURT;11110304;4;5;1;6;7000;2;2;2;496,763325367342
148760;2;2;2;1;MECATOS;11110411;4;3;1;6;2000;2;2;2;496,763325367342
148760;3;2;3;1;GALLETAS;11110403;4;1;1;6;2800;2;2;2;496,763325367342
148760;4;3;1;1;MECATOS;11110411;4;4;1;6;2000;2;2;2;496,763325367342
148760;5;3;2;1;HELADOS;11110401;4;3;1;6;3000;2;2;2;496,763325367342
148761;2;1;1;2; ; ; ; ; ; ; ; ; ; ;311,07998464376
148763;2;2;1;2; ; ; ; ; ; ; ; ; ; ;425,388940382382
148763;3;3;1;2; ; ; ; ; ; ; ; ; ; ;425,388940382382
148765;2;2;1;2; ; ; ; ; ; ; ; ; ; ;385,964568953013
148765;3;3;1;2; ; ; ; ; ; ; ; ; ; ;385,964568953013
148765;4;4;1;2; ; ; ; ; ; ; ; ; ; ;385,964568953013
148766;2;1;1;2; ; ; ; ; ; ; ; ; ; ;361,982965132212
148767;2;1;1;2; ; ; ; ; ; ; ; ; ; ;364,217790984236
148767;3;3;1;2; ; ; ; ; ; ; ; ; ; ;364,217790984236
148767;4;4;1;2; ; ; ; ; ; ; ; ; ; ;364,217790984236
148767;5;5;1;2; ; ; ; ; ; ; ; ; ; ;364,217790984236
148767;6;6;1;2; ; ; ; ; ; ; ; ; ; ;364,217790984236
148767;7;7;1;2; ; ; ; ; ; ; ; ; ; ;364,217790984236
148767;8;8;1;2; ; ; ; ; ; ; ; ; ; ;364,217790984236
148768;2;1;1;2; ; ; ; ; ; ; ; ; ; ;265,387943361162
148768;3;3;1;2; ; ; ; ; ; ; ; ; ; ;265,387943361162
148768;4;4;1;2; ; ; ; ; ; ; ; ; ; ;265,387943361162
148777;2;2;1;2; ; ; ; ; ; ; ; ; ; ;361,462324060924
148777;3;3;1;2; ; ; ; ; ; ; ; ; ; ;361,462324060924
148777;4;4;1;2; ; ; ; ; ; ; ; ; ; ;361,462324060924
148778;2;2;1;2; ; ; ; ; ; ; ; ; ; ;462,396965558758
148780;2;2;1;2; ; ; ; ; ; ; ; ; ; ;350,862679848348
148781;2;2;1;2; ; ; ; ; ; ; ; ; ; ;426,868171272309
148782;1;2;4;1;TINTO;11110201;4;2;1;19;1200;9;2;2;423,958619716489
148782;2;3;1;1;SOPA DE PLATANO ARROZ CARNE DE RES TAJADAS DE PLATANO ENSALADA JUGO;11110102;2;1;3; ;7000; ;2;2;423,958619716489
148783;2;2;1;2; ; ; ; ; ; ; ; ; ; ;481,665701340461
148783;3;3;1;2; ; ; ; ; ; ; ; ; ; ;481,665701340461
148785;2;2;1;2; ; ; ; ; ; ; ; ; ; ;480,708022179444
148786;2;2;1;2; ; ; ; ; ; ; ; ; ; ;293,176253187203
148786;3;3;1;2; ; ; ; ; ; ; ; ; ; ;293,176253187203
148797;2;1;1;2; ; ; ; ; ; ; ; ; ; ;1466,38849641551
148798;2;1;1;2; ; ; ; ; ; ; ; ; ; ;1493,32452073595
148836;2;2;1;2; ; ; ; ; ; ; ; ; ; ;490,793646202772
148838;1;1;1;1;GASEOSA;11110301;4;1;1;13;1200;5;2;2;548,559072298295
148838;2;3;1;1;GASEOSA;11110414;4;3;1;19;1200;3;2;2;548,559072298295
148838;3;3;2;1;HELADOS;11110414;4;1;1;16;600;3;2;2;548,559072298295
148840;1;1;1;1;ARROZ ENSALADA CARNE RES PAPAS LENTEJA JUGO;11110102;2;2;1;18;12000;3;2;2;546,081281301052
148840;2;1;2;1;POLLO APANADO;11110105;3;1;1;18;5500;4;2;2;546,081281301052
148840;3;3;1;1;ARROZ ENSALADA SOPA POLLO FRIJOL JUGO;11110405;2;5;1;18;30000;3;2;2;546,081281301052
148840;4;3;2;1;HELADOS  EMPANADAS;11110401;4;2;1;10;2000;3;2;2;546,081281301052
148840;5;4;1;1;GASEOSA;11110414;4;3;1;6;7000;3;2;2;546,081281301052
148840;6;4;2;1;PAN;11110414;4;3;1;7;4000;3;2;2;546,081281301052
148841;1;2;1;1;HELADOS;11110401;4;2;1;13;2000;2;2;2;377,465202143428
148845;2;1;1;2; ; ; ; ; ; ; ; ; ; ;495,15424214603
148845;3;3;1;2; ; ; ; ; ; ; ; ; ; ;495,15424214603
148846;2;1;1;2; ; ; ; ; ; ; ; ; ; ;377,022866845224
148846;3;3;1;2; ; ; ; ; ; ; ; ; ; ;377,022866845224
148848;2;2;1;2; ; ; ; ; ; ; ; ; ; ;495,15424214603
148848;3;3;1;2; ; ; ; ; ; ; ; ; ; ;495,15424214603
148850;2;2;1;2; ; ; ; ; ; ; ; ; ; ;343,151267440238
148850;3;3;1;2; ; ; ; ; ; ; ; ; ; ;343,151267440238
148850;4;4;1;2; ; ; ; ; ; ; ; ; ; ;343,151267440238
148851;2;1;1;2; ; ; ; ; ; ; ; ; ; ;531,927891038987
148851;3;4;1;2; ; ; ; ; ; ; ; ; ; ;531,927891038987
148851;4;8;1;2; ; ; ; ; ; ; ; ; ; ;531,927891038987
148852;2;2;1;2; ; ; ; ; ; ; ; ; ; ;361,462324060924
148852;3;3;1;2; ; ; ; ; ; ; ; ; ; ;361,462324060924
148852;4;4;1;2; ; ; ; ; ; ; ; ; ; ;361,462324060924
148853;2;2;1;2; ; ; ; ; ; ; ; ; ; ;361,462324060924
148853;3;3;1;2; ; ; ; ; ; ; ; ; ; ;361,462324060924
148853;4;4;1;2; ; ; ; ; ; ; ; ; ; ;361,462324060924
148866;2;2;1;2; ; ; ; ; ; ; ; ; ; ;377,465202143428
148866;3;3;1;2; ; ; ; ; ; ; ; ; ; ;377,465202143428
148867;1;1;1;1;POLLO AZADO;11110105;2;5;1;18;9000;9;2;2;795,180125596217
148867;2;1;2;1;GASEOSA;11110301;2;1;1;18;1800;9;2;2;795,180125596217
148867;3;1;3;1;TOMAL;11110405;3;1;1;20;1500;9;2;2;795,180125596217
148867;4;3;1;1;GASEOSA;11110301;4;1;1;4;1800;9;2;2;795,180125596217
148867;6;4;1;2; ; ; ; ; ; ; ; ; ; ;795,180125596217
148872;2;2;1;2; ; ; ; ; ; ; ; ; ; ;331,156509859471
148872;3;3;1;2; ; ; ; ; ; ; ; ; ; ;331,156509859471
148876;2;1;1;2; ; ; ; ; ; ; ; ; ; ;609,201305317751
148877;1;3;1;1;HELADO;11110401;4;1;1;6;1000;9;2;2;373,829357481148
148877;3;2;1;2; ; ; ; ; ; ; ; ; ; ;373,829357481148
148877;4;4;1;2; ; ; ; ; ; ; ; ; ; ;373,829357481148
148880;1;5;2;1;PAPAS APANADAS;11110414;4;1;1;13;800;2;2;2;547,42350787207
148880;3;1;1;2; ; ; ; ; ; ; ; ; ; ;547,42350787207
148880;4;2;1;2; ; ; ; ; ; ; ; ; ; ;547,42350787207
148880;5;4;1;2; ; ; ; ; ; ; ; ; ; ;547,42350787207
148881;1;2;1;1;PAPAS ABORRAJADAS;11110407;4;2;1;13;1000;2;2;2;553,330481386801
148881;2;2;2;1;CHOLAOS;11110414;4;1;1;13;1000;3;2;2;553,330481386801
148881;3;2;3;1;PRESA DE POLLO APANADO PAPAS;11110105;2;1;1;18;2000;5;2;2;553,330481386801
148881;4;2;4;1;SALCHIPAPA;11110414;4;1;1;10;1000;3;2;2;553,330481386801
148882;1;1;1;1;PASTEL;11110406;4;1;1;6;1600;4;2;2;367,43790605062
148882;2;1;2;1;KUMIS;11110304;4;1;1;6;2000;4;2;2;367,43790605062
148884;1;3;2;1;ABORRAGADOS PAPAS APANADAS;11110414;4;1;1;19;1200;3;2;2;428,929603814806
148884;2;2;1;1;PAPA CHORIZO LIMONADA;11110407;4;1;1;18;3000;7;2;2;428,929603814806
148885;1;1;1;1;JUGO NATURAL;11110302;4;1;3;6;2000;2;2;2;1016,63686209399
148885;2;5;1;1;ALMUERZO CARNE PAPA ARROZ JUGO ENSALADA;11110102;2;2;1;16;12000;3;2;2;1016,63686209399
148885;4;3;1;2; ; ; ; ; ; ; ; ; ; ;1016,63686209399
148895;1;2;1;1;EMPANADAS;11110405;4;2;1;19;2000;2;2;2;338,67902276595
148895;2;2;2;1;HAMBURGUESA;11110405;3;3;1;19;4500;2;2;2;338,67902276595
148895;3;2;3;1;GASEOSA EN VASITO;11110301;4;5;1;19;3000;2;2;2;338,67902276595
148895;4;2;4;1;JUGO DE NARANJA;11110302;4;2;3;18;3000;5;2;2;338,67902276595
148900;2;2;1;2; ; ; ; ; ; ; ; ; ; ;679,38151384492
148900;3;3;1;2; ; ; ; ; ; ; ; ; ; ;679,38151384492
148900;4;4;1;2; ; ; ; ; ; ; ; ; ; ;679,38151384492
148903;1;2;5;1;PERRO CALIENTE GASEOSA;11110103;3;1;1;19;7000;2;2;2;1330,06162216145
148903;2;2;6;1;PIZZA GASEOSA;11110103;3;1;1;19;3500;2;2;2;1330,06162216145
148903;3;2;7;1;PASTEL DE POLLO GASEOSA;11110103;3;2;1;19;7000;2;2;2;1330,06162216145
148903;5;3;1;2; ; ; ; ; ; ; ; ; ; ;1330,06162216145
148904;2;1;1;2; ; ; ; ; ; ; ; ; ; ;820,606184120694
148904;3;3;1;2; ; ; ; ; ; ; ; ; ; ;820,606184120694
148907;1;2;1;1;CALDO DE POLLO CHOCOLATE;11110101;1;1;1;18;4500;1;2;2;978,187582079432
148907;2;2;2;1;HUEVOS TAJADAS ARROZ;11110101;1;1;1;18;5000;1;2;2;978,187582079432
148907;3;2;3;1;AVENA CASERA PANDEBONO;11110101;1;1;1;19;3000;2;2;2;978,187582079432
148907;4;2;4;1;HUEVOS PAN CAFE;11110101;1;1;1;18;4000;1;2;2;978,187582079432
148907;5;2;5;1;CARNE SUDADA AREPA ANTIOQUENA Y PREPARADA;11110101;1;1;1;18;5000;1;2;2;978,187582079432
148907;6;2;6;1;ARROZ POLLO SUDADO PAPA Y JUGO GUAYABA;11110102;2;1;1;18;5000;1;2;2;978,187582079432
148907;7;2;7;1;ARROZ FRIJOL CARNE SUDADA ENSALADA PAPA SOPA Y PREPARADA;11110102;2;1;1;18;6000;1;2;2;978,187582079432
148907;8;2;8;1;POLLO BROASTER PAPAS FRITAS ARROZ Y GASEOSA;11110102;2;1;1;18;8000;1;2;2;978,187582079432
148907;9;2;9;1;ARROZ VERDURAS CARNE PAPA Y PREPARADA;11110102;2;1;1;18;5000;1;2;2;978,187582079432
148907;10;2;10;1;ARROZ CARNE A LA PLANCHA PAPA SALADA ENSALADA;11110102;2;1;1;18;5000;1;2;2;978,187582079432
148907;11;2;11;1;PIZZA Y GASEOSA;11110103;3;1;1;19;4000;2;2;2;978,187582079432
148907;12;2;12;1;EMPANADA DE CARNE Y GASEOSA;11110103;3;1;1;19;3000;2;2;2;978,187582079432
148908;1;1;1;1;ARROZ PAPA CARNE FRIJOL ENSALADA SOPA Y PREPARADA;11110102;2;1;1;18;7000;1;2;2;362,665655273195
148908;2;1;2;1;ARROZ PAPA CARNE LENTEJAS ENSALADA Y SOPA DE POLLO;11110102;2;1;1;18;7000;1;2;2;362,665655273195
148908;3;1;3;1;ARROZ POLLO SUDADO VERDURA PLATANO COCINADO Y SOPA DE PASTA;11110102;2;1;1;18;7000;1;2;2;362,665655273195
148908;4;1;4;1;ARROZ FRIJOL POLLO FRITO YUCA Y PREPARADA;11110102;2;1;1;18;7000;1;2;2;362,665655273195
148908;5;1;5;1;ALVERJA ARROZ CARNE ASADA ENSALADA CREMA DE ARRACACHA Y PREPARADA;11110102;2;1;1;18;7000;1;2;2;362,665655273195
148908;6;1;6;1;SANCOCHO GALLINA;11110102;2;1;1;18;9000;3;2;2;362,665655273195
148909;2;1;2;1;SOPA FRIJOL ARROZ CARNE JUGO;11110102;2;1;3; ;4000; ;2;2;1338,97880457839
148909;3;1;3;1;SOPA LENTEJA ARROZ ENSALADA;11110103;3;1;3; ;4000; ;2;2;1338,97880457839
148909;4;1;4;1;CALDO AREPA CARNE ARROZ CAFE;11110101;1;1;3;6;4000;3;2;2;1338,97880457839
148909;5;1;5;1;SOPA GARBANZOS  POLLO ARROZ;11110102;2;1;3; ;4000; ;2;2;1338,97880457839
148909;6;1;6;1;SOPA LENTEJA ARROZ POLLOQ SUDADO;11110103;3;1;3; ;4000; ;2;2;1338,97880457839
148909;7;1;7;1;CALDO DE COSTILLA ARROZ PLATANO CARNE CAFE;11110101;1;1;3;19;4000;3;2;2;1338,97880457839
148909;8;1;8;1;SOPA HABICHUELA PLATANO CARNE;11110102;2;1;3; ;4000; ;2;2;1338,97880457839
148909;9;1;9;1;SOPA FRIJOL ARROZ PLATANO;11110103;3;1;3; ;4000; ;2;2;1338,97880457839
148909;10;1;10;1;CALDO DE PICADO AREPA CARNE ARROZ CAFE;11110101;1;1;3;19;4000;3;2;2;1338,97880457839
148909;11;1;11;1;SOPA PEPINO ARROZ POLLO JUGO;11110102;2;1;3; ;4000; ;2;2;1338,97880457839
148909;12;1;12;1;SOPA ARVEJA ARROZ PLATANO PESCADO;11110103;3;1;3; ;4000; ;2;2;1338,97880457839
148909;13;1;13;1;CALDO  AREPA POLLO ARROZ;11110101;1;1;3;19;4000;9;2;2;1338,97880457839
148909;14;1;14;1;SOPA  PASTA ARROZ CARNE DE CERDO;11110102;2;1;3; ;4000; ;2;2;1338,97880457839
148909;15;1;15;1;SOPA LENTEJA ARROZ PLATANO;11110103;3;1;3; ;4000; ;2;2;1338,97880457839
148909;16;1;16;1;SOPA ARVEJA ARROZ PLATANO;11110103;3;1;3; ;4000; ;2;2;1338,97880457839
148909;17;3;1;1;CALDO CARNE ARROZ  PLATANO CAFE;11110102;2;1;1;18;7500;1;2;2;1338,97880457839
148909;18;3;2;1;SOPA CARNE PLATANO POLLO;11110102;2;1;1;18;7500;1;2;2;1338,97880457839
148909;19;3;3;1;SOPA CARNE PLATANO  ARROZ JUGO;11110102;2;1;1;18;7500;1;2;2;1338,97880457839
148909;20;3;4;1;SOPA ARROZ POLLO ENSALADA;11110102;2;1;1;18;7500;1;2;2;1338,97880457839
148909;21;3;5;1;SOPA ARROZ CARNE LENTEJA JUGO;11110102;2;1;1;18;7500;1;2;2;1338,97880457839
148909;22;3;6;1;SOPA ARROZ CARNE ENSALADA JUGO PLATANO;11110102;2;1;1;18;7500;1;2;2;1338,97880457839
148909;23;3;7;1;SOPA ARROZ HIGADO PLATANO JUGO;11110102;2;1;1;18;7500;1;2;2;1338,97880457839
148916;2;2;1;2; ; ; ; ; ; ; ; ; ; ;426,868171272309
148917;2;2;1;2; ; ; ; ; ; ; ; ; ; ;476,843185525344
148917;3;3;1;2; ; ; ; ; ; ; ; ; ; ;476,843185525344
148919;2;2;1;2; ; ; ; ; ; ; ; ; ; ;571,281435253811
148919;3;3;1;2; ; ; ; ; ; ; ; ; ; ;571,281435253811
148919;4;4;1;2; ; ; ; ; ; ; ; ; ; ;571,281435253811
148921;2;2;1;2; ; ; ; ; ; ; ; ; ; ;525,181659859743
148921;3;3;1;2; ; ; ; ; ; ; ; ; ; ;525,181659859743
148921;4;5;1;2; ; ; ; ; ; ; ; ; ; ;525,181659859743
148922;2;2;1;2; ; ; ; ; ; ; ; ; ; ;350,862679848348
148923;2;2;1;2; ; ; ; ; ; ; ; ; ; ;501,791418462152
153676;2;1;1;2; ; ; ; ; ; ; ; ; ; ;470,926926249849
153677;2;2;1;2; ; ; ; ; ; ; ; ; ; ;533,165893614112
153677;3;3;1;2; ; ; ; ; ; ; ; ; ; ;533,165893614112
153677;4;4;1;2; ; ; ; ; ; ; ; ; ; ;533,165893614112
153691;2;1;1;2; ; ; ; ; ; ; ; ; ; ;422,72219810687
153691;3;3;1;2; ; ; ; ; ; ; ; ; ; ;422,72219810687
153691;4;4;1;2; ; ; ; ; ; ; ; ; ; ;422,72219810687
153692;2;1;1;2; ; ; ; ; ; ; ; ; ; ;425,795397711966
153692;3;3;1;2; ; ; ; ; ; ; ; ; ; ;425,795397711966
153692;4;4;1;2; ; ; ; ; ; ; ; ; ; ;425,795397711966
153692;5;5;1;2; ; ; ; ; ; ; ; ; ; ;425,795397711966
153694;2;1;1;2; ; ; ; ; ; ; ; ; ; ;454,093600388966
153694;3;3;1;2; ; ; ; ; ; ; ; ; ; ;454,093600388966
153694;4;4;1;2; ; ; ; ; ; ; ; ; ; ;454,093600388966
153694;5;5;1;2; ; ; ; ; ; ; ; ; ; ;454,093600388966
153694;6;6;1;2; ; ; ; ; ; ; ; ; ; ;454,093600388966
153694;7;8;1;2; ; ; ; ; ; ; ; ; ; ;454,093600388966
153695;2;2;1;2; ; ; ; ; ; ; ; ; ; ;324,75035032647
153696;2;1;1;2; ; ; ; ; ; ; ; ; ; ;373,501048420271
153697;2;1;1;2; ; ; ; ; ; ; ; ; ; ;442,170705197031
153697;3;3;1;2; ; ; ; ; ; ; ; ; ; ;442,170705197031
153697;4;4;1;2; ; ; ; ; ; ; ; ; ; ;442,170705197031
153698;2;1;1;2; ; ; ; ; ; ; ; ; ; ;324,75035032647
153699;2;1;1;2; ; ; ; ; ; ; ; ; ; ;262,72120108565
153699;3;3;1;2; ; ; ; ; ; ; ; ; ; ;262,72120108565
153699;4;5;1;2; ; ; ; ; ; ; ; ; ; ;262,72120108565
153699;5;6;1;2; ; ; ; ; ; ; ; ; ; ;262,72120108565
153701;1;1;1;1;JUGOS;11110301;4;3;1;13;5000;2;2;2;361,982965132212
153702;1;3;1;1;ARROZ CARNE ENSALADA JUGO SOPA;11110102;2;7;3;6;45000;1;2;2;464,779849294297
153702;2;4;1;1;CAFE AREPAS HUEVOS PLATANO YUCA CHOCOLATE;11110101;1;7;1;20;14000;1;2;2;464,779849294297
153702;3;4;2;1;ARROZ CARNE JUGO ENSALADA SOPA POLLO;11110102;2;7;1;20;35000;1;2;2;464,779849294297
153702;4;4;3;1;ARROZ SALCHICHAS POLLO JUGO  TAJADAS;11110103;3;3;1;20;15000;2;2;2;464,779849294297
153702;5;5;1;1;EMPANADA;11110405;4;5;1;13;3500;2;2;2;464,779849294297
153702;6;5;2;1;GASEOSA;11110301;4;5;1;6;5000;2;2;2;464,779849294297
153702;8;1;1;2; ; ; ; ; ; ; ; ; ; ;464,779849294297
153704;1;1;2;1;JUGOS;11110301;4;6;1;6;6000;2;2;2;373,501048420271
153704;2;1;3;1;EMPANADAS;11110405;4;3;1;13;2100;2;2;2;373,501048420271
153704;3;1;4;1;TITOS;11110201;4;1;1;13;800;2;2;2;373,501048420271
153706;1;1;7;1;CALDO HUEVOS PERICOS PAN CHOCOLATE;11110101;1;1;1;18;5500;5;2;2;726,324308422868
153706;2;1;8;1;FRIJOLES ARROZ TAJADAS DE PLATANO CARNE FRITA LIMONADA;11110102;2;1;1;18;6000;5;2;2;726,324308422868
153707;2;2;1;2; ; ; ; ; ; ; ; ; ; ;563,014019736501
153707;3;3;1;2; ; ; ; ; ; ; ; ; ; ;563,014019736501
153714;2;1;1;2; ; ; ; ; ; ; ; ; ; ;275,862564093605
153714;3;2;1;2; ; ; ; ; ; ; ; ; ; ;275,862564093605
153714;4;4;1;2; ; ; ; ; ; ; ; ; ; ;275,862564093605
153714;5;5;1;2; ; ; ; ; ; ; ; ; ; ;275,862564093605
153714;6;8;1;2; ; ; ; ; ; ; ; ; ; ;275,862564093605
153714;7;9;1;2; ; ; ; ; ; ; ; ; ; ;275,862564093605
153716;2;2;1;2; ; ; ; ; ; ; ; ; ; ;291,179935040509
153717;2;1;1;2; ; ; ; ; ; ; ; ; ; ;303,16533619937
153717;3;2;1;2; ; ; ; ; ; ; ; ; ; ;303,16533619937
153717;4;3;1;2; ; ; ; ; ; ; ; ; ; ;303,16533619937
153717;5;7;1;2; ; ; ; ; ; ; ; ; ; ;303,16533619937
153718;2;1;1;2; ; ; ; ; ; ; ; ; ; ;356,560397753471
153718;3;2;1;2; ; ; ; ; ; ; ; ; ; ;356,560397753471
153718;4;4;1;2; ; ; ; ; ; ; ; ; ; ;356,560397753471
153718;5;7;1;2; ; ; ; ; ; ; ; ; ; ;356,560397753471
153719;2;1;1;2; ; ; ; ; ; ; ; ; ; ;327,243663955938
153719;3;3;1;2; ; ; ; ; ; ; ; ; ; ;327,243663955938
153719;4;5;1;2; ; ; ; ; ; ; ; ; ; ;327,243663955938
153719;5;6;1;2; ; ; ; ; ; ; ; ; ; ;327,243663955938
153719;6;7;1;2; ; ; ; ; ; ; ; ; ; ;327,243663955938
153720;2;2;1;2; ; ; ; ; ; ; ; ; ; ;399,661511496514
153720;3;3;1;2; ; ; ; ; ; ; ; ; ; ;399,661511496514
