DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;CAP;NC2R_CA_P3;NC2R_CJ_P4_S1A2;NC2R_CA_P4_S1;NC2R_CA_P5_S1;NC2R_CA_P6_S1;NC2R_CA_P7_S1;NC2R_CA_P8_S1;FEX_C
609899;1;1;1;J1; ; ; ; ; ; ; ;364,528688296954
609915;1;1;1;J1;11110414;4;1;1;19;3000;3;166,005504272086
609916;1;1;1;J1;11110404;1;4;1;20;1800;3;135,523860369499
609917;1;1;1;J1;11110404;1;17;1;20;8400;3;164,881663859765
609918;1;1;1;J1; ; ; ; ; ; ; ;153,703317921269
609919;1;1;1;J1;11110102;2;4;1;18;24000;9;145,628467480568
609919;2;1;2;J1;11110404;1;36;1;20;18000;3;145,628467480568
610872;1;1;1;J1;11110102;2;4;1;20;18000;1;312,60716047543
610873;1;1;1;J1;11110101;1;2;1;18;10000;2;513,43706816042
610873;2;1;2;J1;11110102;2;2;1;18;10000;2;513,43706816042
610873;3;1;3;J1;11110103;3;2;1;18;10000;2;513,43706816042
610874;1;1;1;J1;11110414;4;5;3; ;10000; ;330,52615796627
610875;1;1;1;J1; ; ; ; ; ; ; ;451,641105348863
610876;1;1;1;J1;11110414;4;5;3; ;5000; ;538,753522400772
610877;1;1;1;J1; ; ; ; ; ; ; ;391,605312495257
610878;1;1;1;J1; ; ; ; ; ; ; ;443,494573480631
610879;1;1;1;J1; ; ; ; ; ; ; ;403,715285706278
610880;1;1;1;J1;11110102;2;3;1;18;18000;5;383,552955723045
610881;1;1;1;J1; ; ; ; ; ; ; ;447,520751866737
610882;1;1;1;J1; ; ; ; ; ; ; ;435,482803601714
610884;1;1;1;J1; ; ; ; ; ; ; ;514,440368728246
611336;1;1;1;J1; ; ; ; ; ; ; ;534,999372437699
611337;1;1;1;J1; ; ; ; ; ; ; ;662,260839057011
611338;1;1;1;J1; ; ; ; ; ; ; ;731,201384998919
611339;1;1;1;J1; ; ; ; ; ; ; ;599,787189194877
611340;1;1;1;J1; ; ; ; ; ; ; ;781,531769737815
611341;1;1;1;J1; ; ; ; ; ; ; ;411,575712572165
611342;1;1;1;J1; ; ; ; ; ; ; ;529,718631890694
611343;1;1;1;J1;11110101;1;11;3; ;42000; ;399,440601716229
611343;2;1;2;J1;11110102;2;14;3; ;70000; ;399,440601716229
611343;3;1;3;J1;11110103;3;14;3; ;56000; ;399,440601716229
611344;1;1;1;J1;11110103;3;1;1;20;2000;2;720,794771290286
611344;2;1;2;J1;11110405;4;1;1;20;1200;9;720,794771290286
611344;3;1;3;J1;11110406;4;1;1;20;3000;9;720,794771290286
611346;1;1;1;J1;11110201;4;1;1;19;1200;9;596,336856670256
611355;1;1;1;J1; ; ; ; ; ; ; ;247,335406576115
611356;1;1;1;J1; ; ; ; ; ; ; ;210,41342580203
611357;1;1;1;J1; ; ; ; ; ; ; ;247,97167447934
611358;1;1;1;J1; ; ; ; ; ; ; ;247,335406576115
611359;1;1;1;J1;11110407;2;2;1;13;20000;3;713,340433133289
611360;1;1;1;J1;11110102;2;2;1;18;20000;3;322,764845265185
611361;1;1;1;J1;11110102;2;1;1;18;13000;4;397,189591484006
611362;1;1;1;J1; ; ; ; ; ; ; ;260,175418245975
611363;1;1;1;J1; ; ; ; ; ; ; ;247,97167447934
611364;1;1;1;J1; ; ; ; ; ; ; ;178,335108283322
611365;1;1;1;J1; ; ; ; ; ; ; ;713,340433133289
611366;1;1;1;J1; ; ; ; ; ; ; ;244,13304566807
611367;1;1;1;J1; ; ; ; ; ; ; ;650,713212469102
611368;1;1;1;J1; ; ; ; ; ; ; ;178,335108283322
612304;1;1;1;J1; ; ; ; ; ; ; ;845,133430962224
612305;1;1;1;J1; ; ; ; ; ; ; ;598,659177832602
612306;1;1;1;J1; ; ; ; ; ; ; ;395,618991488491
612307;1;1;1;J1; ; ; ; ; ; ; ;853,336978456603
612308;1;1;1;J1;11110102;2;1;1;18;5000;9;333,422862721694
612309;1;1;1;J1; ; ; ; ; ; ; ;406,18501889134
612310;1;1;1;J1;11110201;4;1;1;19;1400;9;296,171835713453
612311;1;1;1;J1; ; ; ; ; ; ; ;712,591223795907
612312;1;1;1;J1;11110102;2;1;1;18;3000;3;293,964799717139
612312;2;1;2;J1;11110201;1;1;1;20;1000;3;293,964799717139
612313;1;1;1;J1; ; ; ; ; ; ; ;781,531769737815
612314;1;1;1;J1;11110411;4;1;1;6;800;3;293,964799717139
612314;2;1;2;J1;11110412;4;1;1;6;300;3;293,964799717139
612314;3;1;3;J1;01220101;4;1;1;6;500;2;293,964799717139
612315;1;1;1;J1;11110102;2;1;3; ;4000; ;581,185182259167
612359;1;1;1;J1;11110102;2;1;3; ;12000; ;247,97167447934
612360;1;1;1;J1; ; ; ; ; ; ; ;360,508845377915
612361;1;1;1;J1;11110102;2;1;1;18;20000;2;247,97167447934
612362;1;1;1;J1; ; ; ; ; ; ; ;251,174035387385
612363;1;1;1;J1; ; ; ; ; ; ; ;247,97167447934
612364;2;1;2;J1;11110102;2;1;1;18;8000;2;256,336789434705
612365;1;1;1;J1; ; ; ; ; ; ; ;296,461131116835
612366;1;1;1;J1;11110102;2;5;3; ;70000; ;244,13304566807
612367;1;1;1;J1; ; ; ; ; ; ; ;518,091877337946
612368;1;1;1;J1;11110102;2;1;1;18;20000;4;345,531951960081
612369;1;1;1;J1;11110102;2;1;1;18;14000;3;190,965529472674
612370;1;1;1;J1;11110102;2;5;3; ;30000; ;360,508845377915
612371;1;1;1;J1; ; ; ; ; ; ; ;356,669637031545
612610;1;1;1;J1; ; ; ; ; ; ; ;331,951979559195
612642;1;1;1;J1; ; ; ; ; ; ; ;977,667423967488
612665;1;1;1;J1; ; ; ; ; ; ; ;198,563311247585
612666;1;1;1;J1; ; ; ; ; ; ; ;321,976203240989
612721;1;1;1;J1; ; ; ; ; ; ; ;178,679140965071
612722;1;1;1;J1; ; ; ; ; ; ; ;178,679140965071
612723;1;1;1;J1; ; ; ; ; ; ; ;280,959314871489
612725;1;1;1;J1; ; ; ; ; ; ; ;320,338966633584
612727;1;1;1;J1; ; ; ; ; ; ; ;280,072419051806
612728;1;1;1;J1; ; ; ; ; ; ; ;280,072419051806
612729;1;1;1;J1; ; ; ; ; ; ; ;242,78996549894
612782;1;1;1;J1; ; ; ; ; ; ; ;278,435182444402
612841;1;1;1;J1; ; ; ; ; ; ; ;481,463888671053
612842;1;1;1;J1; ; ; ; ; ; ; ;558,842080633007
612847;1;1;1;J1; ; ; ; ; ; ; ;280,072419051806
612848;1;1;1;J1; ; ; ; ; ; ; ;513,693189084194
612849;1;1;1;J1; ; ; ; ; ; ; ;196,926074640181
612850;1;1;1;J1; ; ; ; ; ; ; ;242,78996549894
612852;1;1;1;J1; ; ; ; ; ; ; ;434,767964672865
612853;1;1;1;J1; ; ; ; ; ; ; ;242,78996549894
612854;1;1;1;J1; ; ; ; ; ; ; ;325,185969122843
612856;1;1;1;J1; ; ; ; ; ; ; ;326,96252412217
612857;1;1;1;J1; ; ; ; ; ; ; ;325,128981517001
612858;1;1;1;J1; ; ; ; ; ; ; ;278,435182444402
612859;1;1;1;J1; ; ; ; ; ; ; ;362,46842267571
612860;1;1;1;J1; ; ; ; ; ; ; ;245,252153953034
612861;1;1;1;J1; ; ; ; ; ; ; ;280,072419051806
612862;1;1;1;J1; ; ; ; ; ; ; ;322,863099060671
612863;1;1;1;J1; ; ; ; ; ; ; ;242,78996549894
612865;1;1;1;J1; ; ; ; ; ; ; ;326,96252412217
612869;1;1;1;J1; ; ; ; ; ; ; ;357,360406855731
612871;1;1;1;J1; ; ; ; ; ; ; ;363,355318495392
612872;1;1;1;J1; ; ; ; ; ; ; ;481,432397890284
612873;1;1;1;J1; ; ; ; ; ; ; ;367,45474355689
612874;1;1;1;J1; ; ; ; ; ; ; ;513,693189084194
612875;1;1;1;J1; ; ; ; ; ; ; ;242,78996549894
612879;1;1;1;J1; ; ; ; ; ; ; ;484,934667883626
612880;1;1;1;J1; ; ; ; ; ; ; ;357,360406855731
612881;1;1;1;J1; ; ; ; ; ; ; ;360,634880070541
613580;1;1;1;J1; ; ; ; ; ; ; ;894,830112566254
613581;1;1;1;J1; ; ; ; ; ; ; ;1226,20839890898
613582;1;1;1;J1;11110101;1;1;1;20;200;2;696,498736226974
613583;1;1;1;J1; ; ; ; ; ; ; ;644,693121012605
613584;1;1;1;J1;11110305;4;1;1;20;600;2;799,708205088132
613605;1;1;1;J1;11110201;4;3;1;19;4500;2;139,618068117249
613605;2;1;2;J1;11110405;4;2;1;19;3000;3;139,618068117249
613607;1;1;1;J1;11110404;1;6;1;20;3000;3;112,118119712274
613610;1;1;1;J1;11110404;1;17;1;20;8400;3;167,910367725472
615282;1;1;1;J1; ; ; ; ; ; ; ;651,943123253704
615283;1;1;1;J1; ; ; ; ; ; ; ;870,147285716111
615284;1;1;1;J1; ; ; ; ; ; ; ;766,141697291312
615285;1;1;1;J1; ; ; ; ; ; ; ;1052,37385568736
615286;1;1;1;J1; ; ; ; ; ; ; ;950,227865425255
615287;1;1;1;J1;11110101;1;1;2; ;3000; ;912,895789009871
615287;2;1;2;J1;11110102;2;1;2; ;3000; ;912,895789009871
615287;3;1;3;J1;11110103;3;1;2; ;3000; ;912,895789009871
615288;1;1;1;J1;11110102;2;1;1;20;4000;2;465,197517880608
615289;1;1;1;J1; ; ; ; ; ; ; ;710,34218286473
616459;1;1;1;J1; ; ; ; ; ; ; ;550,850459968633
616460;1;1;1;J1; ; ; ; ; ; ; ;1075,46040797821
616848;1;1;1;J1; ; ; ; ; ; ; ;845,133430962224
616849;1;1;1;J1; ; ; ; ; ; ; ;529,718631890694
616850;1;1;1;J1; ; ; ; ; ; ; ;581,185182259167
616851;1;1;1;J1; ; ; ; ; ; ; ;533,540242118432
616852;1;1;1;J1; ; ; ; ; ; ; ;410,770665899581
616853;1;1;1;J1;11110102;2;1;1;18;5000;3;293,964799717139
616854;1;1;1;J1; ; ; ; ; ; ; ;333,422862721694
616855;1;1;1;J1; ; ; ; ; ; ; ;399,440601716229
616856;1;1;1;J1;11110101;1;1;1;10;2000;3;656,967397933866
616857;1;1;1;J1;11110305;4;1;1;10;1000;3;399,440601716229
616860;1;1;1;J1;11110102;2;1;1;18;12000;1;368,87396033328
616862;1;1;1;J1; ; ; ; ; ; ; ;178,335108283322
616863;1;1;1;J1; ; ; ; ; ; ; ;357,30590493477
616864;1;1;1;J1; ; ; ; ; ; ; ;199,330644428039
616865;1;1;1;J1; ; ; ; ; ; ; ;393,59161780563
616866;1;1;1;J1; ; ; ; ; ; ; ;244,13304566807
616867;1;1;1;J1; ; ; ; ; ; ; ;308,66487488347
616868;1;1;1;J1;11110301;4;1;1;19;2000;4;247,97167447934
616869;1;1;1;J1; ; ; ; ; ; ; ;479,584419422961
616870;1;1;1;J1;11110103;3;2;1;18;10000;9;481,169896563862
616871;1;1;1;J1;11110102;2;2;1;18;15000;3;244,13304566807
616872;1;1;1;J1;11110102;2;1;1;18;15000;3;481,169896563862
616873;1;1;1;J1;11110102;2;4;3; ;30000; ;520,864447454045
616874;1;1;1;J1; ; ; ; ; ; ; ;293,017535540796
616875;1;1;1;J1;11110105;2;1;1;16;18000;5;178,335108283322
617029;1;1;1;J1; ; ; ; ; ; ; ;442,662438648876
617030;1;1;1;J1;11110102;2;1;1;18;8000;3;368,87396033328
617031;1;1;1;J1;11110102;2;2;1;18;15000;2;244,13304566807
617032;1;1;1;J1;11110102;2;2;1;18;20000;5;284,257387350199
617034;1;1;1;J1;11110102;2;2;1;18;18000;3;222,617169568666
617035;1;1;1;J1; ; ; ; ; ; ; ;178,335108283322
617036;1;1;1;J1;11110101;1;14;6; ;70000; ;190,965529472674
617036;2;1;2;J1;11110102;2;11;6; ;154000; ;190,965529472674
617036;3;1;3;J1;11110103;3;7;6; ;50000; ;190,965529472674
617037;1;1;1;J1;11110102;2;6;1;18;80000;2;244,13304566807
617157;1;1;1;J1;11110102;2;7;1;20;35000;3;166,005504272086
617157;2;1;2;J1;11110103;3;3;1;20;12000;3;166,005504272086
617158;1;1;1;J1; ; ; ; ; ; ; ;134,411091338824
620492;1;1;1;J1; ; ; ; ; ; ; ;978,221694924
620493;1;1;1;J1; ; ; ; ; ; ; ;771,802757201684
620494;1;1;1;J1; ; ; ; ; ; ; ;776,621652797278
620496;1;1;1;J1; ; ; ; ; ; ; ;581,457997874588
620497;1;1;1;J1;11110102;2;1;1;20;8000;2;727,106274132929
620497;2;1;2;J1;11110405;1;2;1;20;1600;2;727,106274132929
620498;1;1;1;J1;11110102;2;1;1;20;6000;2;913,678448532093
620498;2;1;2;J1;11110305;4;2;1;20;1500;2;913,678448532093
620499;1;1;1;J1; ; ; ; ; ; ; ;529,652382660219
620864;1;1;1;J1; ; ; ; ; ; ; ;1174,40278369461
620865;1;1;1;J1; ; ; ; ; ; ; ;939,467090842453
620866;1;1;1;J1;11110405;4;1;1;20;900;2;1060,43254025065
620867;1;1;1;J1; ; ; ; ; ; ; ;581,457997874588
620989;1;1;1;J1; ; ; ; ; ; ; ;766,141697291312
621043;1;1;1;J1; ; ; ; ; ; ; ;443,494573480631
621044;1;1;1;J1; ; ; ; ; ; ; ;514,440368728246
621045;1;1;1;J1; ; ; ; ; ; ; ;538,753522400772
621046;1;1;1;J1; ; ; ; ; ; ; ;304,595390596513
621047;1;1;1;J1; ; ; ; ; ; ; ;364,528688296954
621048;1;1;1;J1; ; ; ; ; ; ; ;447,520751866737
621050;1;1;1;J1; ; ; ; ; ; ; ;439,468395094526
621051;1;1;1;J1; ; ; ; ; ; ; ;435,47448354457
621052;1;1;1;J1; ; ; ; ; ; ; ;435,47448354457
621053;1;1;1;J1; ; ; ; ; ; ; ;435,482803601714
621071;1;1;1;J1; ; ; ; ; ; ; ;599,241970984109
621139;1;1;1;J1; ; ; ; ; ; ; ;242,78996549894
621140;1;1;1;J1; ; ; ; ; ; ; ;246,889390560439
621141;1;1;1;J1; ; ; ; ; ; ; ;444,11408551189
621143;1;1;1;J1; ; ; ; ; ; ; ;405,783771619353
621144;1;1;1;J1; ; ; ; ; ; ; ;393,525404450421
621229;1;1;1;J1; ; ; ; ; ; ; ;178,679140965071
621230;1;1;1;J1; ; ; ; ; ; ; ;480,020833135823
621231;1;1;1;J1; ; ; ; ; ; ; ;328,374088876631
621232;1;1;1;J1; ; ; ; ; ; ; ;280,072419051806
621234;1;1;1;J1; ; ; ; ; ; ; ;405,783771619353
621320;1;1;1;J1;11110101;1;7;1;20;35000;1;434,767964672865
621320;2;1;2;J1;11110102;2;7;1;20;56000;1;434,767964672865
621320;3;1;3;J1;11110103;3;7;1;20;49000;1;434,767964672865
621320;4;1;4;J1;11110302;4;3;1;20;6000;2;434,767964672865
621322;1;1;1;J1; ; ; ; ; ; ; ;246,889390560439
621323;1;1;1;J1; ; ; ; ; ; ; ;196,926074640181
621335;1;1;1;J1; ; ; ; ; ; ; ;362,46842267571
621343;1;1;1;J1; ; ; ; ; ; ; ;242,78996549894
621344;1;1;1;J1; ; ; ; ; ; ; ;360,831186068305
621349;1;1;1;J1; ; ; ; ; ; ; ;323,548732515439
621350;1;1;1;J1; ; ; ; ; ; ; ;365,621200951722
621351;1;1;1;J1; ; ; ; ; ; ; ;521,924617325005
621352;1;1;1;J1; ; ; ; ; ; ; ;439,754285554046
621745;1;1;1;J1;11110404;1;14;1;20;7000;3;117,717408209151
625998;1;1;1;J1;11110404;1;17;1;20;8400;3;121,811615956901
625999;1;1;1;J1;11110404;1;7;3; ;3500; ;163,384818056022
626000;1;1;1;J1;11110102;2;5;1;18;22500;3;82,2543292341715
626000;2;1;2;J1;11110404;1;17;1;20;8400;3;82,2543292341715
626001;1;1;1;J1;11110404;1;25;1;20;12600;3;95,4355079642478
626002;1;1;1;J1;11110404;1;15;1;20;7500;3;184,184961823856
626002;2;1;2;J1;11110405;1;2;1;13;4000;9;184,184961823856
626003;1;1;1;J1;11110404;1;9;1;20;4500;3;166,725097566073
626004;1;1;1;J1;11110404;1;24;1;20;12000;3;166,725097566073
626005;1;1;1;J1; ; ; ; ; ; ; ;164,881663859765
626006;1;1;1;J1; ; ; ; ; ; ; ;167,502350075829
626007;1;1;1;J1;11110105;2;1;1;18;12000;3;122,207945620381
626008;1;1;1;J1; ; ; ; ; ; ; ;117,717408209151
626009;1;1;1;J1; ; ; ; ; ; ; ;184,184961823856
626010;1;1;1;J1;11110101;1;4;1;20;14000;1;166,005504272086
626010;2;1;2;J1;11110102;2;5;1;20;28000;3;166,005504272086
626010;3;1;3;J1;11110103;3;5;1;20;21000;3;166,005504272086
626011;1;1;1;J1;11110414;4;1;1;19;1600;5;121,38561123952
626025;1;1;1;J1; ; ; ; ; ; ; ;593,643257804794
626026;1;1;1;J1; ; ; ; ; ; ; ;465,965069888011
626027;1;1;1;J1;11110201;4;1;1;19;1000;9;715,284822661369
626028;1;1;1;J1; ; ; ; ; ; ; ;399,440601716229
626029;1;1;1;J1;11110201;4;1;1;19;1200;9;403,491420025878
626030;1;1;1;J1;11110412;4;3;1;6;1000;5;533,540242118432
626031;1;1;1;J1; ; ; ; ; ; ; ;399,440601716229
626032;1;1;1;J1;11110301;4;2;1;16;3000;3;293,964799717139
626032;2;1;2;J1;11110304;4;1;1;16;700;2;293,964799717139
626032;3;1;3;J1;11110403;4;2;1;16;1000;2;293,964799717139
626032;4;1;4;J1;11110412;4;2;1;16;600;2;293,964799717139
626033;1;1;1;J1; ; ; ; ; ; ; ;244,13304566807
626034;1;1;1;J1; ; ; ; ; ; ; ;199,330644428039
626035;1;1;1;J1; ; ; ; ; ; ; ;178,335108283322
626036;1;1;1;J1; ; ; ; ; ; ; ;244,13304566807
626037;1;1;1;J1; ; ; ; ; ; ; ;685,994812404812
626045;1;1;1;J1;11110102;2;21;3; ;105000; ;166,378509663508
626045;2;1;2;J1;11110103;3;16;3; ;63000; ;166,378509663508
626045;3;1;3;J1;11110404;1;13;3; ;6300; ;166,378509663508
626046;1;1;1;J1;11110404;4;2;1;19;5000;5;135,896865760921
626046;2;1;2;J1;11110414;1;3;1;20;5000;3;135,896865760921
626047;1;1;1;J1;11110404;1;8;1;19;4000;3;162,260977643701
626048;1;1;1;J1;11110101;1;3;3; ;12000; ;161,53005618753
626048;2;1;2;J1;11110102;2;7;3; ;35000; ;161,53005618753
626048;3;1;3;J1;11110103;3;7;3; ;28000; ;161,53005618753
626050;1;1;1;J1; ; ; ; ; ; ; ;395,618991488491
626051;1;1;1;J1; ; ; ; ; ; ; ;596,336856670256
626052;1;1;1;J1; ; ; ; ; ; ; ;716,743952980637
626053;1;1;1;J1; ; ; ; ; ; ; ;715,284822661369
626054;1;1;1;J1; ; ; ; ; ; ; ;326,678445546583
626055;1;1;1;J1; ; ; ; ; ; ; ;293,964799717139
626056;1;1;1;J1; ; ; ; ; ; ; ;598,830241744019
626059;1;1;1;J1; ; ; ; ; ; ; ;535,22858051961
626060;1;1;1;J1;11110201;4;1;1;20;1000;3;399,440601716229
626061;1;1;1;J1;11110102;2;1;1;18;8000;3;715,284822661369
626062;2;1;2;J1;11110102;2;1;1;18;20000;4;356,669637031545
626063;1;1;1;J1;11110102;2;6;1;18;44000;9;178,335108283322
626064;1;1;1;J1; ; ; ; ; ; ; ;285,8428644911
626065;1;1;1;J1;11110414;4;3;1;19;6000;3;652,353593307476
626066;2;1;2;J1;11110102;2;1;1;18;11000;4;360,508845377915
626067;1;1;1;J1; ; ; ; ; ; ; ;481,169896563862
626068;2;1;2;J1;11110102;2;3;1;18;21000;3;360,508845377915
626069;1;1;1;J1;11110102;2;1;1;18;5500;3;244,13304566807
626070;1;1;1;J1; ; ; ; ; ; ; ;333,328208193446
626071;1;1;1;J1; ; ; ; ; ; ; ;178,335108283322
626072;2;1;2;J1;11110102;2;1;1;18;8000;2;368,87396033328
626073;1;1;1;J1;11110102;2;9;1;18;120000;1;360,508845377915
626074;1;1;1;J1; ; ; ; ; ; ; ;453,80070325544
626075;1;1;1;J1; ; ; ; ; ; ; ;539,792925337671
626078;1;1;1;J1; ; ; ; ; ; ; ;662,260839057011
626079;1;1;1;J1;11110101;1;1;1;18;3000;3;293,964799717139
626081;1;1;1;J1;11110411;4;1;1;10;1000;9;347,974051347757
626082;1;1;1;J1;11110102;2;1;1;18;5000;3;526,795824943321
626083;1;1;1;J1; ; ; ; ; ; ; ;593,320293115103
626084;1;1;1;J1; ; ; ; ; ; ; ;581,185182259167
626085;1;1;1;J1; ; ; ; ; ; ; ;244,13304566807
626086;1;1;1;J1; ; ; ; ; ; ; ;467,589924162976
626087;1;1;1;J1;11110102;2;2;1;18;25000;2;247,97167447934
626088;1;1;1;J1;11110102;2;5;2; ;25000; ;178,335108283322
626089;1;1;1;J1;11110102;2;1;3; ;7000; ;284,257387350199
626091;1;1;1;J1; ; ; ; ; ; ; ;298,046608257735
626092;1;1;1;J1;11110102;2;1;1;18;12000;1;244,13304566807
626092;2;1;2;J1;11110414;4;4;1;19;6500;1;244,13304566807
626093;1;1;1;J1;11110102;2;1;1;18;20000;5;296,461131116835
626094;2;1;2;J1;11110102;2;1;1;18;22000;1;187,126900661404
626094;3;1;3;J1;11110103;3;1;1;19;5000;1;187,126900661404
626095;1;1;1;J1; ; ; ; ; ; ; ;368,87396033328
626096;1;1;1;J1; ; ; ; ; ; ; ;187,126900661404
626097;1;1;1;J1; ; ; ; ; ; ; ;470,6065336356
626098;1;1;1;J1;11110414;4;1;1;19;3000;2;480,103837868691
626099;2;1;2;J1;11110102;2;2;3; ;24000; ;284,257387350199
626152;1;1;1;J1; ; ; ; ; ; ; ;246,889390560439
626153;1;1;1;J1; ; ; ; ; ; ; ;280,072419051806
626154;1;1;1;J1; ; ; ; ; ; ; ;353,258856868644
626155;1;1;1;J1;11110101;1;7;1;18;28000;1;439,754285554046
626155;2;1;2;J1;11110102;2;7;1;18;48000;1;439,754285554046
626155;3;1;3;J1;11110103;3;5;1;18;25000;1;439,754285554046
626156;1;1;1;J1; ; ; ; ; ; ; ;321,024600088352
629204;1;1;1;J1; ; ; ; ; ; ; ;156,692991583727
629205;1;1;1;J1; ; ; ; ; ; ; ;180,101825457752
629206;1;1;1;J1; ; ; ; ; ; ; ;214,65527756426
629207;1;1;1;J1;11110404;1;36;3; ;18000; ;145,99837965519
629245;1;1;1;J1;11110404;1;21;1;20;10500;3;141,472829985741
629246;1;1;1;J1;11110404;1;17;1;20;8400;3;169,673707302455
629247;1;1;1;J1; ; ; ; ; ; ; ;135,523860369499
632531;1;1;1;J1; ; ; ; ; ; ; ;977,069834712646
632532;1;1;1;J1; ; ; ; ; ; ; ;825,496847398493
632533;1;1;1;J1;11110102;2;1;1;20;1500;9;946,462296806691
632534;1;1;1;J1; ; ; ; ; ; ; ;922,735560452702
632570;1;1;1;J1; ; ; ; ; ; ; ;531,942619210239
632571;1;1;1;J1; ; ; ; ; ; ; ;990,006919664092
632572;1;1;1;J1; ; ; ; ; ; ; ;455,894986774826
632573;1;1;1;J1; ; ; ; ; ; ; ;455,894986774826
632574;1;1;1;J1; ; ; ; ; ; ; ;455,894986774826
632575;1;1;1;J1; ; ; ; ; ; ; ;766,141697291312
632609;1;1;1;J1;11110305;4;2;1;20;2000;2;836,257621981295
632610;1;1;1;J1; ; ; ; ; ; ; ;766,141697291312
632611;1;1;1;J1;11110102;2;2;1;20;10000;2;1174,40278369461
632612;1;1;1;J1; ; ; ; ; ; ; ;1154,59835723262
632613;1;1;1;J1; ; ; ; ; ; ; ;913,678448532093
632636;1;1;1;J1; ; ; ; ; ; ; ;915,968685082112
632637;1;1;1;J1; ; ; ; ; ; ; ;869,041470255893
632639;1;1;1;J1; ; ; ; ; ; ; ;843,252827945533
632640;2;1;2;J1;11110301;2;3;1;19;3600;5;766,141697291312
632640;3;1;3;J1;11110302;1;1;1;18;1000;4;766,141697291312
632640;4;1;4;J1;11110405;1;5;1;16;4500;5;766,141697291312
632640;5;1;5;J1;01220101;1;3;1;13;1500;5;766,141697291312
632641;1;1;1;J1; ; ; ; ; ; ; ;1275,72377757333
632642;1;1;1;J1; ; ; ; ; ; ; ;915,968685082112
632643;1;1;1;J1; ; ; ; ; ; ; ;836,257621981295
632644;1;1;1;J1; ; ; ; ; ; ; ;1124,97578664256
632645;1;1;1;J1; ; ; ; ; ; ; ;926,501129071267
632646;1;1;1;J1; ; ; ; ; ; ; ;854,094967831264
632647;1;1;1;J1; ; ; ; ; ; ; ;747,119930351541
633119;1;1;1;J1; ; ; ; ; ; ; ;481,574614123282
633120;1;1;1;J1; ; ; ; ; ; ; ;385,100167107062
633121;1;1;1;J1; ; ; ; ; ; ; ;603,893388856208
633122;1;1;1;J1; ; ; ; ; ; ; ;508,55199686693
633123;1;1;1;J1; ; ; ; ; ; ; ;288,461380521078
633124;1;1;1;J1;11110102;2;1;1;18;9000;9;246,742808923432
633126;1;1;1;J1; ; ; ; ; ; ; ;320,399328943994
633128;1;1;1;J1; ; ; ; ; ; ; ;476,61479724993
633131;1;1;1;J1;11110101;1;1;1;19;5000;6;810,36962901025
633133;1;1;1;J1; ; ; ; ; ; ; ;230,423289841887
633136;1;1;1;J1; ; ; ; ; ; ; ;351,935764076307
633456;1;1;1;J1;11110102;2;1;3; ;5000; ;498,648688399446
633972;1;1;1;J1; ; ; ; ; ; ; ;766,141697291312
633977;1;1;1;J1; ; ; ; ; ; ; ;199,330644428039
634098;1;1;1;J1; ; ; ; ; ; ; ;581,355415411183
634099;1;1;1;J1; ; ; ; ; ; ; ;566,781494489067
634101;1;1;1;J1; ; ; ; ; ; ; ;608,102283612482
634102;1;1;1;J1; ; ; ; ; ; ; ;490,555576625772
634103;1;1;1;J1; ; ; ; ; ; ; ;434,93413759257
634104;1;1;1;J1; ; ; ; ; ; ; ;477,032423903829
634105;1;1;1;J1; ; ; ; ; ; ; ;588,471864439981
634106;1;1;1;J1; ; ; ; ; ; ; ;394,006575408273
634107;1;1;1;J1; ; ; ; ; ; ; ;427,817688563771
634588;1;1;1;J1; ; ; ; ; ; ; ;756,006494253657
634589;1;1;1;J1;11110101;1;23;3; ;90000; ;623,453701722442
634589;2;1;2;J1;11110102;2;30;3; ;150000; ;623,453701722442
634589;3;1;3;J1;11110103;3;30;3; ;150000; ;623,453701722442
634590;1;1;1;J1; ; ; ; ; ; ; ;529,503674654344
634591;1;1;1;J1; ; ; ; ; ; ; ;458,911272997286
634592;1;1;1;J1; ; ; ; ; ; ; ;642,668810261979
634593;1;1;1;J1; ; ; ; ; ; ; ;547,716792688341
634594;1;1;1;J1; ; ; ; ; ; ; ;858,441988732739
634595;1;1;1;J1; ; ; ; ; ; ; ;529,643924538116
634596;1;1;1;J1; ; ; ; ; ; ; ;387,56936295172
634597;1;1;1;J1; ; ; ; ; ; ; ;513,66324771519
634598;1;1;1;J1; ; ; ; ; ; ; ;554,608547209883
634599;1;1;1;J1; ; ; ; ; ; ; ;592,8991039774
635262;1;1;1;J1; ; ; ; ; ; ; ;691,725059572032
635263;1;1;1;J1; ; ; ; ; ; ; ;671,027672359842
635264;1;1;1;J1; ; ; ; ; ; ; ;691,725059572032
635265;1;1;1;J1; ; ; ; ; ; ; ;683,161415016702
635266;1;1;1;J1; ; ; ; ; ; ; ;587,463533007739
635267;1;1;1;J1; ; ; ; ; ; ; ;600,644308448019
635268;1;1;1;J1; ; ; ; ; ; ; ;367,65154776391
635269;1;1;1;J1; ; ; ; ; ; ; ;470,855933806953
635270;1;1;1;J1; ; ; ; ; ; ; ;697,74886773547
635401;1;1;1;J1; ; ; ; ; ; ; ;186,735517169615
635402;1;1;1;J1; ; ; ; ; ; ; ;402,060466578045
635403;1;1;1;J1; ; ; ; ; ; ; ;418,373470710209
635404;1;1;1;J1;11110102;2;5;1;18;30000;1;369,76621129957
