"DIRECTORIO";"Viajes";"Servicios"
186969;0;101000
186970;0;114000
186971;2e+05;196000
186972;1e+06;204000
186973;1e+06;314000
186974;0;163000
186975;6e+05;247000
186976;1500000;1e+05
186977;1600000;203566
186978;8e+06;165000
186979;0;239000
186980;5e+05;156600
186981;3e+06;240000
186982;6e+05;792000
186983;1500000;295000
186984;1200000;483000
186985;0;284100
186987;99;296900
186988;0;244000
186989;5e+06;181000
186990;0;60000
186991;0;70000
186992;0;89000
186993;0;124000
186994;0;119000
186995;0;136000
186996;0;89000
186997;0;101000
186998;0;60000
186999;0;65000
187000;0;105000
187001;0;55000
187002;0;20000
187003;8e+05;25000
187004;0;68000
187005;6e+05;165000
187006;1e+06;125000
187007;0;115000
187008;0;87000
187009;0;225000
190407;3e+05;185726
190408;6e+05;198600
190409;2e+05;182000
190410;0;277000
190411;0;133000
190412;0;154000
190414;0;231698
190415;0;51394
190416;0;235397
190431;0;230494
190432;0;101500
190435;0;177981
190437;0;138000
190439;0;96000
190440;9e+05;141877
190442;0;110214
190444;0;68157
190445;0;174076
190446;0;148835
190447;0;128262
190448;0;194545
190449;0;424468
190450;0;173335
190451;0;178198
190452;0;261627
190453;0;230102
190454;0;75141
190455;0;285984
190456;0;196000
190457;0;260000
190458;0;163236
190459;3500000;243186
190460;0;193685
190461;0;90000
190462;0;222000
190463;2e+05;185498
190464;0;7946
190465;0;233000
190468;0;204000
190470;0;240387
190471;0;173900
190472;0;298585
190473;0;128500
190474;0;192000
190475;0;176000
190476;0;171890
190477;0;127197
190478;0;303900
190479;0;168000
190480;0;213800
190481;0;190000
190482;0;150000
190483;0;267000
190484;0;210000
190485;0;742000
190486;0;250000
190487;0;362000
190488;0;270000
190489;0;280000
190490;0;150000
190491;0;307000
190492;0;120484.536082474
190493;0;171000
190494;0;171000
190495;0;177000
190496;0;176000
190498;0;178000
190499;0;80000
190500;0;176000
190501;0;101000
190502;0;177700
190503;0;77000
190504;0;99000
190505;0;130000
190506;0;142000
190507;0;131000
190508;0;3e+05
190509;0;177000
190510;0;313644
190511;0;187000
190512;0;199000
190513;0;345000
190514;0;255000
190515;0;197000
190516;0;195000
190517;345000;97000
190518;0;192000
190519;0;45000
190520;0;110000
190521;0;112000
190523;0;20000
190524;0;30000
190525;0;20500
190526;0;277280
190527;0;185000
190528;0;20000
190529;3e+05;35020
190530;0;0
190533;150000;70000
190534;0;99200
190535;0;12000
190536;0;42000
190537;0;189000
190538;0;7000
190539;0;137060
190540;0;56000
190542;0;105450
190543;0;75320
190544;0;163200
190545;0;103770
190546;0;69427
190547;0;111750
190548;0;95530
190549;0;114300
190550;0;112400
190551;0;87800
190552;0;120500
190554;0;61500
190555;0;89300
190556;0;67000
190557;0;42073
190558;0;66000
190559;4e+05;150000
190560;150000;193000
190561;0;188990
190562;0;71000
190563;5e+05;70600
190564;2e+05;103000
190566;0;20000
190567;0;50000
190568;0;0
190569;0;89580
190570;0;232826
190571;0;71993
190572;0;0
190573;0;94233
190575;0;91911
190576;0;289398
190577;0;75890
190578;0;81493
190579;0;0
190580;0;202500
190581;0;87000
190582;0;163300
190583;0;107000
190585;0;67400
190586;0;198576
190587;0;152000
190588;0;236031
190589;0;335025
190590;0;169050
190591;0;164915
190592;0;328265
190594;0;158914
190597;0;90000
190598;0;175300
190599;0;256000
190600;8e+05;226000
190601;2e+06;214933
190602;0;99379
190603;0;236700
190604;0;247661
190605;1e+06;203693
190606;5e+05;347347
190607;0;237839
190608;0;187000
190609;0;243000
190610;0;155700
190611;3e+05;180000
190612;0;177000
190613;0;187090
190614;0;217305
190615;1e+06;248000
190616;2e+06;62000
190617;0;336939
190618;0;256600
190619;0;256523
190620;0;357244
190621;0;109059
190622;0;217902
190623;0;216791
190624;0;198104
190625;0;126000
190626;0;207000
190627;0;246800
190628;0;152000
190629;0;156800
190630;0;114000
190631;0;182000
190632;0;135000
190633;0;3000
190634;0;0
190635;0;106000
190636;0;163000
190637;0;0
190638;0;0
190639;0;0
190640;0;198000
190642;0;142000
190643;0;108000
190645;0;10000
190646;0;10000
190647;0;177890
190649;0;590000
190652;0;62000
190653;0;222000
190655;0;325000
190656;0;281000
190657;0;222000
190658;0;123996
190659;0;274000
190661;0;233154.639175258
190662;0;140000
190663;0;234202
190664;3e+05;91961
190665;0;131816
190666;8e+05;236182
190667;0;121375
190668;0;0
190669;0;243168
190670;0;176214
190671;0;171277
190672;1e+06;1615260
190673;0;1899763
190674;0;223493
190675;0;2184265
190676;0;202385
190677;0;104800
190678;0;131893
190679;0;134704
190680;0;204200
190681;0;287400
190682;0;113875
190683;0;132061
190684;0;142000
190688;0;120000
190689;0;103000
190690;0;232000
190691;0;131000
190692;0;113000
190693;0;246000
190696;0;87860
190697;0;338893
190698;0;229215
190699;0;235688
190700;0;259927
190701;0;253306
190702;0;51439
190703;0;37000
190705;0;98030
190706;0;145475
190707;0;115700
190708;0;0
190709;0;9206
190710;60000;52541
190711;4e+05;33816
190712;0;75226
190713;0;85425
190714;0;0
190715;0;31534
190716;0;48730
190717;0;73217
190720;0;30000
190721;0;193440
190722;3e+05;0
190723;0;199253
190724;0;0
190725;0;144132
190726;0;357765
190727;0;0
190728;0;103820
190729;0;255724
190730;0;120736
190731;0;114494
190732;0;80408
190733;0;133207
190734;0;62155
190735;0;0
190736;0;0
190737;0;60830
190738;0;0
190739;0;38390
190740;0;55980
190741;0;132400
190742;0;112544
190744;0;0
190745;2e+06;96000
190746;0;110000
190747;0;0
190748;0;0
190749;0;48000
190751;0;146300
190752;2e+05;84167
190754;0;327810
190755;0;284195
190756;0;439255
190757;0;101963
190759;0;203000
190760;0;532000
190761;0;274000
190762;0;176000
190763;0;183000
190764;0;176000
190765;0;201000
190766;0;216100
190768;0;216100
190769;0;569232
190770;0;8000
190771;1e+05;8000
190786;0;346615
190787;0;357667
190788;1308494;1005775
190789;5e+05;810811
190791;5e+05;539858
190793;0;233625
190794;0;280900
190795;0;388210
190796;3e+05;160000
190797;0;57000
190799;0;28119
190801;0;235000
190802;0;185000
190805;0;0
190807;0;77300
190808;0;15000
190812;0;161400
190813;0;249800
190814;0;212832
190816;0;448000
190817;550000;58000
190818;5e+05;90400
190820;0;348278
190821;0;408888
190822;0;218600
190823;0;162000
190824;0;166543
190825;0;302500
190826;0;66500
190828;0;0
190829;0;218900
190830;0;303564
190831;0;276084
190833;0;185000
190834;0;140000
190835;0;121342
190836;0;144200
190837;60000;0
190838;0;231736
190839;560000;0
190840;0;45000
190841;0;157238
190842;70000;119363
190843;150000;160122
190844;50000;155642
190845;0;179249
190847;3e+05;96352
190848;1.4e+07;191840
190849;4e+05;202347
190850;0;94000
190851;6e+06;230000
190852;4e+06;317169
190853;3e+05;122867
190854;0;137109
190855;0;237797
190856;0;225380
190857;0;40000
190859;0;42000
190860;0;157000
190861;0;48700
190863;0;21832
190864;0;215500
190865;230000;82000
190866;150000;63221
190867;0;280000
190868;0;0
190869;0;425000
190870;0;90300
190871;0;224232
190872;0;0
190873;0;0
190874;0;206000
190876;0;81000
190877;0;0
190878;3e+06;261000
190881;0;144197
190882;0;0
190883;2e+05;20000
190884;0;82000
190885;0;164000
190886;0;142000
190887;0;393000
190888;0;10000
190889;0;171226
190890;0;197000
190891;0;252000
190892;0;0
190893;0;0
190894;0;111000
190895;0;20000
190896;0;177730
190897;0;83120
190898;0;134150
190899;0;145830
190900;0;239330
190901;0;0
190902;0;115170
190903;0;35800
190904;0;94600
190905;1e+05;176500
190907;0;89850
190908;0;145410
190909;0;0
190910;0;236000
190911;0;471000
190912;0;0
190913;0;0
190914;0;177900
190916;0;12000
190917;0;257422
190918;0;170605
190919;0;97016
190920;0;180901
190921;0;140953
190922;0;160877
190923;0;101379
190924;0;77691
190925;0;62611
190926;0;49814
190927;0;387279
190928;0;27176
190929;0;73145
190930;0;88280
190931;0;144483
190932;0;111750
190933;70000;202901
190934;220000;191406
190935;0;396414
190936;0;85955
190937;0;128059
190938;0;582960
190942;0;39364
190943;0;276134
190944;0;281000
190946;0;187597
190947;0;236415
190948;0;232300
190949;3e+05;366118
190950;0;0
190951;0;399480
190952;0;151000
190953;2e+06;395543
190954;0;133472
190955;0;152997
190956;0;243232
190957;0;57260
190958;0;35567
190959;0;72775
190960;0;78388
190961;0;139600
190963;0;241675
190964;0;170821
190965;1800000;244841
190966;1100000;62800
190967;0;135500
190969;0;45600
190970;0;196431
190971;0;139220
190972;0;258734
190973;2e+05;242550
190974;0;294000
190975;0;390000
190976;0;226219
190977;0;158206
190978;0;45000
190979;8e+05;282000
190980;0;130000
190982;0;132625
190983;0;408393
190984;1e+07;239000
190985;2e+06;420000
190986;580000;384940
190987;0;84000
190988;0;74850
190989;0;145519
190990;0;163045
190991;0;72671
190992;0;336659
190993;4e+05;88486
190994;6e+05;78637
190996;0;61187
190997;0;121689
190998;0;299000
190999;5e+05;118000
191000;0;430950
191001;0;0
191002;0;290800
191003;0;66948
191004;0;95000
191005;0;152440
191006;0;255789
191007;0;0
191010;6e+06;466000
191011;1500000;290000
191012;0;74000
191013;0;124600
191014;0;97500
191015;0;156000
191017;0;145000
191018;0;224000
191020;0;0
191021;0;201675
191022;0;0
191023;0;0
191024;0;207000
191026;0;128991
191027;0;217600
191028;0;93000
191029;0;131000
191030;0;71000
191031;0;152250
191032;0;59000
191033;0;32500
191034;0;202076
191036;3e+05;124131
191037;0;444900
191038;0;319950
191039;0;718353
191040;1e+06;0
191041;2e+05;450647.909090909
191042;0;230880
191043;3e+05;0
191044;0;111258
191045;0;619652
191047;70000;129900
191048;0;155000
191049;0;296800
191051;350000;344862.333333333
191052;350000;208574
191053;5e+05;44437
191054;9e+05;380341
191055;0;109564
191056;150000;98420
191057;0;302395
191058;1e+05;345200
191059;0;322422
191060;1e+06;214526
191061;0;462500
191062;0;148570
191063;0;165148
191065;0;306326
191066;0;255386
191067;0;104000
191068;0;180140
191069;0;166133
191070;0;130583
191071;0;166510
191072;0;382984
191073;0;737567
191075;0;160105
191076;0;160953
191077;0;108361
191078;150000;125800
191079;50000;42720
191080;0;522407
191082;0;301961
191083;5e+05;146253
191084;0;217585
191085;0;168098
191086;0;147479
191087;0;139400
191088;0;114032
191089;0;147192
191090;0;111874
191091;0;165827
191093;0;241218
191094;0;84214
191095;0;86270
191096;0;105567
191098;0;185454
191099;0;115000
191100;5e+05;230666
191102;0;215414
191103;0;286108
191104;0;174450
191105;0;278488
191106;0;260318
191107;0;121689
191110;0;668237
191111;0;192743
191112;60000;215826
191113;0;220701
191114;0;108193
191118;0;106000
191119;0;108000
191120;5e+05;69481
191121;2e+05;245138
191122;0;171073
191123;60000;0
191124;0;323554
191127;0;0
191129;0;85000
191130;0;174000
191131;0;0
191132;0;2e+05
191133;0;154300
191134;0;236000
191135;0;55000
191137;0;0
191139;0;0
191141;0;0
191142;0;16000
191143;0;20000
191144;0;0
191145;0;123000
191146;2e+05;9300
191147;0;219983
191148;0;684207
191149;0;295091
191153;0;326000
191154;220000;351226
191155;0;63613
191156;0;60000
191157;0;66337
191158;0;97697
191159;0;85000
191160;0;216692
191161;0;102000
191162;0;93279
191163;0;214232
191164;0;226563
191165;0;0
191166;1500000;212063.5
191167;0;0
191168;0;379305
191169;0;275396
191170;0;26133.3333333333
191171;0;30800
191172;0;36615.3333333333
191173;0;4291.66666666667
191174;2e+05;55300
191175;0;27666.6666666667
191176;0;18966.6666666667
191177;0;8800
191178;0;22800
191179;0;22566.6666666667
191180;0;6533.33333333333
191181;0;24666.6666666667
191182;0;35708.3333333333
191183;0;137000
191186;0;249500
191191;0;190293
191192;0;243000
191193;0;204000
191194;1300000;276076
191195;0;159046
191196;1e+07;650000
191198;0;323385
191199;0;0
191200;0;127200
191201;2e+05;214485
191202;1e+06;251000
191203;0;201000
191204;0;47000
191205;0;193141
191206;0;160183
191207;9e+05;0
191208;5e+05;144519
191209;1e+05;140047
191211;0;0
191212;0;133600
191213;0;160488
191214;0;253400
191215;0;320000
191216;0;139409
191218;0;400148
191219;6e+05;262337
191220;0;121000
191221;0;187041
191222;0;169714
191223;0;199077
191224;0;130000
191225;0;153600
191226;0;130000
191227;5e+05;203031
191228;0;269809
191229;0;144293
191230;70000;328186
191231;0;110873
191232;0;200170
191233;0;238225
191234;0;344419
191235;0;185669
191237;0;0
191238;0;100058
191239;0;28874
191240;0;137266
191241;0;76139
191242;0;41000
191244;0;0
191249;0;115300
191253;0;10000
191255;0;75197
191256;0;111941
191265;0;125000
191268;5e+06;204177
191269;1800000;192925
191270;0;110000
191272;1500000;205000
191274;0;114000
191277;0;145066
191278;0;203385
191279;0;174832
191280;0;0
191281;0;152560
191282;0;320975
191283;0;78696
191284;0;0
191285;1600000;120705
191286;0;87300
191288;0;406854.5
191289;4e+05;179955
191292;0;317866
191293;130000;288701
191295;0;155000
191296;170000;0
191297;0;270000
191298;0;151000
191300;0;198998
191301;0;255000
191302;0;98700
191303;0;201000
191304;0;100500
191307;0;210340
191308;0;219380
191309;0;380000
191310;0;360000
191312;8e+05;296000
191313;1200000;394000
191315;0;242400
191316;5e+05;356636
191317;0;295000
191318;8e+06;278336
191319;0;244901
191320;1e+06;287273
191321;0;445628.083333333
191322;4e+06;242102
191324;3e+05;329578
191326;0;137908
191327;0;256641
191328;0;126753
191329;0;143658
191331;0;114460
191332;2e+05;74000
191333;0;40000
191336;3e+05;63500
191338;7e+05;36000
191339;0;92000
191340;2e+05;71000
191349;0;219500
191352;1e+05;384117
191353;0;188838
191354;99;90000
191355;0;220000
210734;0;133816
210735;0;24867
210736;0;108698
210737;150000;122000
210738;60000;92306
210739;0;55690
210740;0;80850
210741;0;130699
210742;0;0
210743;0;75749
210744;0;110175
210745;0;125224
210746;0;33591
210747;0;193641
210748;0;161000
210749;2e+06;83000
210750;0;93000
210751;0;73500
210752;0;216800
210753;0;0
210756;1e+06;191000
210758;0;76358
210759;0;18000
210760;3e+06;0
210763;0;50030
210764;0;205000
210766;0;38600
210767;0;229600
210770;240000;259744
210772;0;112532
210773;0;69310
210775;0;0
210776;0;0
210777;0;0
210779;0;84954
210782;430000;164489
210784;0;103500
210786;0;104000
210788;0;244900
210789;0;314600
210791;0;441700
210792;0;287300
210795;0;172000
210796;0;357000
210799;0;162599
210800;0;109838
210801;0;207723
210802;0;226779
210804;0;20000
210805;0;60000
210806;0;10000
210809;0;102400
210810;0;87000
210811;0;39000
210812;0;17400
210815;0;243500
210817;0;0
210818;0;209854
210819;0;0
210820;0;0
210821;0;0
210822;0;0
210824;1e+06;645000
210825;0;0
210827;0;0
210828;0;0
210829;0;0
210830;0;0
210831;0;0
210832;0;0
210833;0;0
210834;2e+06;83500
210835;0;158400
210836;0;0
210837;0;0
210838;0;22000
210841;0;0
210842;0;185000
210843;0;0
210844;0;116000
210845;2e+06;123000
210846;0;347078
210849;0;30000
210850;0;93850
210852;1500000;141600
210853;0;260000
210854;0;46750
210855;0;68600
210856;0;87000
210857;0;125580
210858;0;67100
210860;0;45000
210861;0;42000
210862;0;38000
210863;0;12000
210864;0;50400
210865;60000;119000
210866;4500000;337500
210868;0;150300
210869;0;20800
210870;0;80300
210872;5e+05;102840
210873;0;174700
210874;0;248200
210875;0;111200
210877;0;0
210878;0;0
210879;0;66300
210880;250000;61000
210881;0;73000
210882;0;0
210883;4e+05;0
210884;5e+05;0
210885;0;166000
210887;0;33600
210888;0;172362
210889;0;27300
210890;0;97160
210891;5e+05;174200
210893;0;114800
210894;0;140000
210895;0;0
210897;0;50000
210898;0;0
210899;0;105000
210900;0;93000
210901;1800000;63000
210903;0;25000
210904;5e+06;240000
210908;650000;50000
210909;1500000;60000
210910;0;0
210912;0;0
210914;680000;60000
210915;0;60000
210916;5e+05;29952
210917;0;52175
210918;4500000;118356
210923;5e+06;22000
210924;0;37000
210925;0;60000
210926;986000;250272
210927;0;25000
210928;0;50000
210930;5e+05;80000
210931;0;222000
210932;0;0
210934;0;20000
210935;0;0
210937;0;22000
210939;0;0
210941;0;7765
210943;0;0
210944;0;40000
210945;0;115000
210947;1200000;53000
210949;7e+05;68400
210950;0;0
210952;0;18974
210953;0;64750
210954;0;266685
210955;1300000;0
210957;0;0
210958;0;122000
210959;0;55427
210961;0;73730
210963;0;135000
210964;250000;95000
210965;0;78300
210966;0;67000
210969;0;105000
210970;1e+06;80209
210971;0;219370
210973;0;146100
210974;0;437600
210979;0;186000
210980;0;150485
210981;0;41768
210982;0;0
210983;4e+05;117099
210985;0;108000
210986;0;93800
210987;0;39600
210988;80000;34600
210989;0;411300
210990;0;95900
210991;0;63000
210993;0;39700
210995;0;45000
210996;0;12000
210999;0;50500
211001;0;30000
211359;0;414000
211360;0;71050
211788;0;95000
211789;0;0
211790;480000;184580
211791;6e+05;80000
211792;0;130000
211793;0;58000
211795;0;71000
211796;0;185000
211797;1500000;110000
211798;0;490400
211799;3e+05;250000
211800;1e+06;1752800
211802;0;0
211804;0;177000
211806;5e+05;100058
211807;0;185000
211808;0;52000
211809;0;0
211810;0;117100
211811;0;148600
211812;0;56400
211813;470000;29000
211814;5e+05;0
211815;0;46000
211816;3e+06;162636
211817;0;67251
211818;0;177000
211819;0;53000
211820;0;62500
211821;1200000;29000
211822;0;40740
211824;0;228606
211825;0;101606
211826;0;0
211827;9e+06;384000
211830;0;98000
211832;0;40000
211835;0;0
211836;2e+06;39200
211837;0;33355
211838;0;78500
211839;0;17200
211840;0;0
211842;3e+05;79200
211843;2700000;190660
211844;7e+05;181200
211845;0;229700
211847;0;42000
211848;0;139000
211849;0;115000
211850;3e+06;89000
211851;0;73100
211852;0;50000
211854;0;69700
211855;0;20000
211856;0;49000
211857;0;0
211859;0;34000
211860;0;40000
211866;0;156000
212007;0;113606
212008;0;0
212009;1e+05;88000
212071;670000;65690
212072;0;378960
212075;0;244350
212076;0;283719
212077;0;125000
212162;90000;25000
212163;0;188380
212164;0;76854.6391752577
212175;0;18000
212176;0;90000
212178;0;88870
212184;0;30000
212200;1e+05;168000
212201;0;132000
212202;0;384260
212203;0;312650
212204;0;135609
212205;0;131454
212206;0;146875
212207;0;180288.5
212208;0;220374
212209;0;286012
212210;0;197705
212211;0;128490
212212;5e+05;94818.5
212213;1500000;298970
212214;6e+05;47627
212215;50000;333000
212216;0;121000
212217;2e+05;0
212218;0;341000
212219;0;179200
212225;0;251005
212231;0;0
212233;0;359218
212234;0;127000
212238;0;85127
212239;0;25000
212240;0;40569
212241;3e+06;56000
212251;99;345000
212252;99;340000
212253;0;340000
212254;0;210968
212255;0;126820
212256;0;170728
212257;1e+06;151880
212258;0;166544
212259;0;206218
212261;0;121790
212262;340000;269253
212263;0;151583
212265;0;233454
212266;0;143507
212268;0;137680
212269;0;123742
212270;0;82108
212271;0;71445
212272;2e+05;177000
212274;0;210940
212291;0;53000
212292;0;87000
212294;0;70000
212295;0;35000
212296;0;56000
212297;0;26000
212298;0;18000
212299;2e+05;18000
212300;0;0
